UniqueCarrier,tailnum,AvgCatchUpTime,iloscWystapien,type,manufacturer,issue_date,model,status,aircraft_type,engine_type,year
US,N252AU,-2.0245,10678,Corporation,BOEING,09/28/2005,767-2B7,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
WN,N252WN,-5.5039,2837,Corporation,BOEING,09/13/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
MQ,N253AE,-1.1569,3623,Corporation,SAAB-SCANIA,05/15/1998,SAAB 340B,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
US,N253AY,0.7285,455,Corporation,BOEING,01/12/2006,767-2B7,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
WN,N253WN,-5.4463,2773,Corporation,BOEING,09/26/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N254WN,-5.8560,2765,Corporation,BOEING,09/27/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
XE,N25504,0.4603,8105,Corporation,EMBRAER,10/31/2000,EMB-135ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
AA,N255AA,-1.2882,15058,Corporation,MCDONNELL DOUGLAS,02/04/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1984
US,N255AA,-5.9557,1245,Corporation,MCDONNELL DOUGLAS,02/04/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1984
US,N255AY,-1.5793,328,Corporation,BOEING,10/17/2007,767-2B7,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
WN,N255WN,-5.6389,2813,Corporation,BOEING,10/13/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
US,N256AY,0.4818,411,Corporation,BOEING,09/01/2005,767-2B7,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1993
WN,N256WN,-5.8771,2827,Corporation,BOEING,10/24/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
CO,N25705,-0.9757,7621,Corporation,BOEING,05/13/1998,737-724,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
WN,N257WN,-5.1990,2792,Corporation,BOEING,10/25/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
AA,N258AA,-1.0944,15396,Corporation,MCDONNELL DOUGLAS,03/26/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
B6,N258JB,-0.3294,2754,Corporation,EMBRAER,10/05/2006,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N258WN,-5.4880,2790,Corporation,BOEING,11/15/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
AA,N259AA,-1.3037,15132,Corporation,MCDONNELL DOUGLAS,04/25/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N259AA,-5.9339,1505,Corporation,MCDONNELL DOUGLAS,04/25/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
WN,N259WN,-5.6141,2792,Corporation,BOEING,12/05/2006,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N260WN,-5.8242,2801,Corporation,BOEING,01/08/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
CO,N26123,0.5547,8586,Corporation,BOEING,12/19/1997,757-224,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
XE,N26141,0.0740,5993,Corporation,EMBRAER,06/26/2003,EMB-145XR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
FL,N261AT,-1.3176,5108,Corporation,BOEING,06/02/2005,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N261WN,-5.9245,2734,Corporation,BOEING,01/31/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
CO,N26208,-0.9143,7126,Corporation,BOEING,08/29/2000,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
CO,N26210,-0.0289,8182,Corporation,BOEING,06/24/1998,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
CO,N26215,-0.9584,8087,Corporation,BOEING,08/05/1998,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
CO,N26226,-0.9997,7926,Corporation,BOEING,12/23/1998,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
AA,N262AA,-1.1095,15146,Corporation,MCDONNELL DOUGLAS,05/09/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N262AA,-5.5951,1321,Corporation,MCDONNELL DOUGLAS,05/09/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
WN,N262WN,-6.3114,2793,Corporation,BOEING,01/31/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
MQ,N263AE,-1.0620,4641,Corporation,SAAB-SCANIA,05/15/1998,SAAB 340B,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
WN,N263WN,-5.5442,2773,Corporation,BOEING,02/22/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N264LV,-5.1976,2822,Corporation,BOEING,02/28/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
XE,N26545,1.4847,9108,Corporation,EMBRAER,05/30/2002,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2002
XE,N26549,0.8247,8729,Corporation,EMBRAER,05/30/2002,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2002
B6,N265JB,-0.7986,2671,Corporation,EMBRAER,11/09/2006,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N265WN,-5.5573,2726,Corporation,BOEING,03/12/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
AA,N266AA,-1.2713,15051,Corporation,MCDONNELL DOUGLAS,07/29/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N266AA,-6.5642,1385,Corporation,MCDONNELL DOUGLAS,07/29/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
MQ,N266AE,-1.7851,4310,Corporation,SAAB-SCANIA,05/15/1998,SAAB 340B,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
B6,N266JB,-0.9636,2053,Corporation,EMBRAER,02/15/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N266WN,-5.5462,2711,Corporation,BOEING,03/28/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
FL,N267AT,-1.0211,4920,Corporation,BOEING,06/29/2005,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
B6,N267JB,-1.2639,2004,Corporation,EMBRAER,02/27/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N267WN,-5.3168,2613,Corporation,BOEING,03/30/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
FL,N268AT,-1.2485,4758,Corporation,BOEING,08/02/2005,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N268WN,-5.6794,2590,Corporation,BOEING,04/09/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N269WN,-5.6567,2573,Corporation,BOEING,04/12/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
CO,N27015,-0.8650,238,Corporation,BOEING,04/11/2000,777-224,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
US,N270AY,-1.4513,114,Corporation,AIRBUS INDUSTRIE,03/30/2000,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
WN,N270WN,-6.0343,2335,Corporation,BOEING,08/24/2006,737-705,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
OO,N270YV,-1.1614,15401,Corporation,EMBRAER,06/24/1998,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1993
XE,N27152,0.1886,5551,Corporation,EMBRAER,11/19/2003,EMB-145XR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
YV,N27172,-2.6643,5116,Corporation,CANADAIR,04/29/1997,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
YV,N27173,-3.3911,5054,Corporation,CANADAIR,04/29/1997,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
YV,N27185,-3.8075,4874,Corporation,CANADAIR,12/11/1997,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
XE,N27190,-1.9580,3298,Corporation,EMBRAER,08/31/2005,EMB-145XR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
YV,N27191,-2.4142,4848,Corporation,CANADAIR,01/17/1998,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
AA,N271AA,-1.5430,14951,Corporation,MCDONNELL DOUGLAS,08/07/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N271AA,-5.3727,1236,Corporation,MCDONNELL DOUGLAS,08/07/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N271AY,0.3876,129,Corporation,AIRBUS INDUSTRIE,04/19/2000,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,None
WN,N271WN,-5.9952,1462,Individual,BEECH,04/02/1987,65-A90,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1967
OO,N271YV,-0.9457,15423,Corporation,EMBRAER,11/16/2000,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1993
XE,N27200,-2.9132,2731,Corporation,EMBRAER,03/29/2006,EMB-145XR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
CO,N27205,-0.4348,6981,Corporation,BOEING,07/25/2000,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
CO,N27213,-0.9992,8011,Corporation,BOEING,07/16/1998,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
CO,N27239,-1.2049,7618,Corporation,BOEING,10/18/1999,737-824,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
FL,N272AT,-1.1195,4660,Corporation,BOEING,09/20/2005,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
US,N272AY,4.3431,102,Corporation,AIRBUS INDUSTRIE,10/18/2007,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
WN,N272WN,-5.7070,2404,Corporation,BOEING,04/30/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
YV,N27314,-1.9293,4562,Corporation,BOMBARDIER INC,12/27/1999,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
YV,N27318,-1.4365,4960,Corporation,BOMBARDIER INC,12/27/1999,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
MQ,N273AE,-1.2388,335,Corporation,SAAB-SCANIA,05/15/1998,SAAB 340B,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
FL,N273AT,-1.2300,4476,Corporation,BOEING,11/07/2005,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
US,N273AY,3.5702,122,Corporation,AIRBUS INDUSTRIE,07/25/2007,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
B6,N273JB,-1.7446,1556,Corporation,EMBRAER,06/29/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N273WN,-5.5953,2345,Corporation,BOEING,05/07/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
AA,N274AA,-1.1051,15030,Corporation,MCDONNELL DOUGLAS,03/12/2004,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1984
US,N274AA,-3.9656,383,Corporation,MCDONNELL DOUGLAS,03/12/2004,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1984
US,N274AY,-0.9902,102,Corporation,AIRBUS INDUSTRIE,07/19/2007,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
B6,N274JB,-1.9090,1454,Corporation,EMBRAER,06/21/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N274WN,-5.7815,2260,Corporation,BOEING,05/11/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
XE,N27506,0.6829,8521,Corporation,EMBRAER,10/31/2000,EMB-135ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
XE,N27512,1.2098,8656,Corporation,EMBRAER,11/01/2000,EMB-135ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
XE,N27523,0.5806,7985,Corporation,EMBRAER,02/22/2001,EMB-135LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
US,N275AY,-0.8113,106,Corporation,AIRBUS INDUSTRIE,10/25/2005,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
WN,N275WN,-5.3637,2242,Corporation,BOEING,05/23/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
CO,N27610,-0.9410,17007,Corporation,BOEING,06/01/1994,737-524,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1994
FL,N276AT,-1.3724,4421,Corporation,BOEING,11/28/2005,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
US,N276AY,-2.0902,133,Corporation,AIRBUS INDUSTRIE,10/31/2005,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
WN,N276WN,-5.7522,2138,Corporation,BOEING,06/07/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
CO,N27722,-0.5164,6861,Corporation,BOEING,04/16/1999,737-724,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
CO,N27724,-0.4639,6965,Corporation,BOEING,06/02/1999,737-724,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
CO,N27733,-0.8071,6999,Corporation,BOEING,09/30/1999,737-724,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
CO,N27734,-0.4161,7106,Corporation,BOEING,09/16/1999,737-724,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N277AY,-0.8661,112,Corporation,AIRBUS INDUSTRIE,02/16/2001,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
WN,N277WN,-5.4843,2076,Corporation,BOEING,06/19/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
AA,N278AA,-1.3374,15284,Corporation,MCDONNELL DOUGLAS,08/08/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N278AA,-5.0833,1473,Corporation,MCDONNELL DOUGLAS,08/08/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N278AT,-0.7540,4223,Corporation,BOEING,01/03/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
US,N278AY,0.8280,93,Corporation,AIRBUS INDUSTRIE,03/01/2001,A330-323,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
WN,N278WN,-5.3136,2088,Corporation,BOEING,07/11/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
XE,N27962,1.0346,9103,Corporation,EMBRAER,06/17/1999,EMB-145,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
AA,N279AA,-1.3134,15060,Corporation,MCDONNELL DOUGLAS,08/16/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N279AA,-5.1410,1499,Corporation,MCDONNELL DOUGLAS,08/16/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N279AT,-0.7670,4088,Corporation,BOEING,01/09/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
B6,N279JB,-1.3538,1344,Corporation,EMBRAER,07/24/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N279WN,-5.4794,1972,Corporation,BOEING,06/21/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N280WN,-5.3869,1876,Corporation,BOEING,06/26/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
FL,N281AT,-0.9602,4042,Corporation,BOEING,01/18/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
B6,N281JB,-2.8363,1031,Corporation,EMBRAER,09/18/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N281WN,-5.4593,1861,Corporation,BOEING,07/24/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N282WN,-5.6816,1793,Corporation,BOEING,08/13/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
AA,N283AA,-1.4266,15161,Corporation,MCDONNELL DOUGLAS,08/17/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N283AA,-5.5007,1486,Corporation,MCDONNELL DOUGLAS,08/17/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N283AT,-0.5919,3979,Corporation,BOEING,03/10/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
B6,N283JB,-1.2395,775,Corporation,EMBRAER,11/13/2007,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N283WN,-5.7177,1779,Corporation,BOEING,08/16/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
FL,N284AT,-0.6373,3842,Corporation,BOEING,03/23/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
B6,N284JB,-1.6304,448,Corporation,EMBRAER,01/23/2008,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,None
WN,N284WN,-5.1696,1661,Corporation,BOEING,08/28/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
OO,N284YV,-0.8793,15879,Corporation,EMBRAER,11/16/2000,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
XE,N28518,0.5588,7889,Corporation,EMBRAER,11/07/2000,EMB-135LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
XE,N28529,0.2768,8056,Corporation,EMBRAER,05/31/2002,EMB-135LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
FL,N285AT,-0.6841,3722,Corporation,BOEING,04/24/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N285WN,-5.2991,1676,Corporation,BOEING,08/25/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
MQ,N286AE,-1.4867,3212,Corporation,SAAB-SCANIA,05/15/1998,SAAB 340B,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
FL,N286AT,-0.4313,3724,Corporation,BOEING,05/11/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N286WN,-5.4439,2803,Corporation,BOEING,08/16/2004,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
AA,N287AA,-1.2359,15207,Corporation,MCDONNELL DOUGLAS,09/09/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N287AA,-2.7095,1625,Corporation,MCDONNELL DOUGLAS,09/09/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
US,N287AA,-5.0797,1183,Corporation,MCDONNELL DOUGLAS,09/09/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N287AT,-0.6948,3591,Corporation,BOEING,05/23/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N287WN,-4.9153,1666,Corporation,BOEING,08/25/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
FL,N288AT,-0.5681,3491,Corporation,BOEING,06/08/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
B6,N288JB,-1.2684,398,Corporation,EMBRAER,02/01/2008,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2008
OO,N288SW,-1.0878,16117,Corporation,EMBRAER,11/28/2005,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
WN,N288WN,-5.1926,1573,Corporation,BOEING,09/05/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
AA,N289AA,-1.3430,15439,Corporation,MCDONNELL DOUGLAS,09/13/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N289AA,-2.3590,1320,Corporation,MCDONNELL DOUGLAS,09/13/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N289AT,-0.2161,3373,Corporation,BOEING,06/15/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N289CT,-5.4785,1605,Corporation,BOEING,09/06/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
B6,N289JB,-0.7633,251,Corporation,EMBRAER,03/06/2008,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,None
OO,N289YV,-0.9876,15508,Corporation,EMBRAER,07/10/1998,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
AA,N290AA,-1.2279,15084,Corporation,MCDONNELL DOUGLAS,09/17/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N290AA,-2.3789,1157,Corporation,MCDONNELL DOUGLAS,09/17/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N290AT,-0.5096,3325,Corporation,BOEING,07/19/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
B6,N290JB,-3.9628,299,Corporation,EMBRAER,02/29/2008,ERJ 190-100 IGW,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2008
OO,N290SW,-1.3612,16803,Corporation,EMBRAER,07/23/1996,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
WN,N290WN,-5.7213,1528,Corporation,BOEING,09/17/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
CO,N29124,-0.1396,8605,Corporation,BOEING,01/16/1998,757-224,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
CO,N29129,-0.1815,5179,Corporation,BOEING,03/27/1998,757-224,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
AA,N291AA,-1.3278,15104,Corporation,MCDONNELL DOUGLAS,09/23/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N291AA,-1.6704,1203,Corporation,MCDONNELL DOUGLAS,09/23/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N291AT,-0.3634,3317,Corporation,BOEING,07/24/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
OO,N291SW,-1.5478,15335,Corporation,EMBRAER,07/23/1996,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
WN,N291WN,-5.3816,1459,Corporation,BOEING,09/27/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
AA,N292AA,-1.2370,15071,Corporation,MCDONNELL DOUGLAS,09/25/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N292AA,-2.1151,1496,Corporation,MCDONNELL DOUGLAS,09/25/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
FL,N292AT,-0.5325,3131,Corporation,BOEING,08/18/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
OO,N292SW,-1.3394,16295,Corporation,EMBRAER,06/04/2007,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
OO,N292UX,-1.0457,15837,Corporation,EMBRAER,11/18/2005,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
WN,N292WN,-5.0582,1412,Corporation,BOEING,10/03/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N293,-5.0681,1383,Corporation,CESSNA,04/18/2007,T337G,Valid,Fixed Wing Multi-Engine,Reciprocating,1975
AA,N293AA,-1.4716,15071,Corporation,MCDONNELL DOUGLAS,10/07/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N293AA,-1.4862,1616,Corporation,MCDONNELL DOUGLAS,10/07/1985,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
OO,N293SW,-1.2210,16618,Corporation,EMBRAER,09/23/1996,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
OO,N294SW,-1.1158,16709,Corporation,EMBRAER,09/23/1996,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
WN,N294WN,-5.2450,1298,Corporation,BOEING,10/15/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
XE,N29515,0.7421,7932,Corporation,EMBRAER,10/31/2000,EMB-135LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
FL,N295AT,-0.2317,3075,Corporation,BOEING,08/25/2006,737-76N,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
OO,N295SW,-1.0318,16203,Corporation,EMBRAER,11/20/1996,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
OO,N295UX,-0.9128,16419,Corporation,EMBRAER,11/18/2005,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1995
WN,N295WN,-5.4433,1128,Corporation,BOEING,11/19/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
FL,N296AT,-0.0245,2770,Corporation,BOEING,10/03/2006,737-7BD,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
OO,N296SW,-1.4393,15241,Corporation,EMBRAER,11/26/1996,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
WN,N296WN,-5.1020,1178,Corporation,BOEING,11/14/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
CO,N29717,-1.5346,7066,Corporation,BOEING,01/26/1999,737-724,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
AA,N297AA,-1.4706,15066,Corporation,MCDONNELL DOUGLAS,03/10/1986,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
NW,N297AA,-2.0370,1464,Corporation,MCDONNELL DOUGLAS,03/10/1986,DC-9-82(MD-82),Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
OO,N297SW,-1.1557,15740,Corporation,EMBRAER,03/22/2004,EMB-120ER,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1996
WN,N297WN,-5.1498,1111,Corporation,BOEING,11/21/2007,737-7H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
